ts,t,h
"1501078975","28.5","38.9"
"1501079276","28.5","38.9"
"1501079577","28.5","38.9"
"1501079878","28.5","38.9"
"1501080179","28.5","38.9"
"1501080479","28.5","39.0"
"1501080780","28.5","39.0"
"1501081080","28.4","39.0"
"1501081381","28.5","39.0"
"1501081682","28.5","39.0"
"1501081982","28.5","39.0"
"1501082283","28.5","39.0"
"1501082584","28.5","39.1"
"1501082884","28.5","39.1"
"1501083185","28.5","39.1"
"1501083486","28.5","39.1"
"1501083787","28.5","39.1"
"1501084088","28.5","39.1"
"1501084389","28.5","39.1"
"1501084691","28.5","39.2"
"1501084991","28.5","39.2"
"1501085292","28.5","39.2"
"1501085593","28.5","39.2"
"1501085893","28.5","39.2"
"1501086195","28.4","39.3"
"1501086495","28.4","39.3"
"1501086796","28.5","39.3"
"1501087096","28.5","39.3"
"1501087397","28.5","39.1"
"1501087698","28.5","39.1"
"1501087999","28.5","39.1"
"1501088299","28.5","39.2"
"1501088600","28.5","39.1"
"1501088900","28.5","39.0"
"1501089201","28.5","39.0"
"1501089502","28.5","39.1"
"1501089802","28.5","39.1"
"1501090103","28.5","39.2"
"1501090403","28.5","39.2"
"1501090704","28.5","39.1"
"1501091005","28.5","39.1"
"1501091305","28.5","39.1"
"1501091606","28.5","39.2"
"1501091907","28.5","39.5"
"1501092207","28.5","38.8"
"1501092508","28.4","39.7"
"1501092809","28.4","40.1"
"1501093109","28.3","40.7"
"1501093410","28.3","40.4"
"1501093710","28.2","40.5"
"1501094011","28.1","40.7"
"1501094312","28.0","40.7"
"1501094612","27.8","41.0"
"1501094913","27.8","41.1"
"1501095217","27.8","41.4"
"1501095520","27.7","41.4"
"1501095823","27.8","41.5"
"1501096126","27.9","41.5"
"1501096428","27.8","41.5"
"1501096730","27.8","41.5"
"1501097032","27.8","41.5"
"1501097333","27.8","41.7"
"1501097634","27.8","41.7"
"1501097934","27.8","41.8"
"1501098235","27.8","41.8"
"1501098536","27.9","42.0"
"1501098836","27.9","41.9"
"1501099137","27.9","41.9"
"1501099744","27.9","42.0"
"1501100045","27.9","42.0"
"1501100346","27.9","42.1"
"1501100647","27.9","42.1"
"1501100948","27.9","42.2"
"1501101249","27.9","42.3"
"1501101552","27.9","42.4"
"1501101854","27.9","42.4"
"1501102156","27.9","42.5"
"1501102456","27.9","42.5"
"1501102757","27.9","42.3"
"1501103059","27.9","42.4"
"1501103360","27.9","42.3"
"1501103661","27.9","42.1"
"1501103962","27.9","41.9"
"1501104263","27.9","41.9"
"1501104565","27.8","41.8"
"1501104865","27.8","41.8"
"1501105166","27.9","41.7"
"1501105466","27.9","41.5"
"1501105767","27.9","41.3"
"1501106068","27.9","41.2"
"1501106368","27.9","41.1"
"1501106670","27.9","41.0"
"1501106971","27.8","41.1"
"1501107272","27.8","41.2"
"1501107573","27.8","41.2"
"1501107875","27.8","41.0"
"1501108175","27.8","41.0"
"1501108476","27.8","41.0"
"1501108777","27.5","40.2"
"1501109077","27.1","41.0"
"1501109378","26.9","41.5"
"1501109678","26.7","41.7"
"1501109979","26.7","41.9"
"1501110279","26.6","42.0"
"1501110580","26.5","42.2"
"1501110880","26.3","42.5"
"1501111181","26.3","42.8"
"1501111482","26.2","42.8"
"1501111782","26.1","42.8"
"1501112083","26.0","43.4"
"1501112385","25.8","43.4"
"1501112685","25.8","43.4"
"1501112986","25.9","43.4"
"1501113287","25.9","42.9"
"1501113587","25.8","42.7"
"1501113888","26.0","43.0"
"1501114188","26.3","42.9"
"1501114489","26.4","42.7"
"1501114790","26.6","42.5"
"1501115091","26.6","42.5"
"1501115391","26.7","42.4"
"1501115692","26.7","42.3"
"1501115992","26.8","42.2"
"1501116293","26.9","42.1"
"1501116594","26.9","42.1"
"1501116896","27.0","41.9"
"1501117196","27.0","41.9"
"1501117497","27.0","41.9"
"1501117797","27.0","41.9"
"1501118098","27.1","42.0"
"1501118398","27.1","41.9"
"1501118699","27.1","41.9"
"1501119000","27.2","41.9"
"1501119300","27.2","41.9"
"1501119601","27.2","41.9"
"1501119902","27.3","42.1"
"1501120202","27.2","42.0"
"1501120503","27.3","42.2"
"1501120804","27.3","42.3"
"1501121104","27.3","42.3"
"1501121406","27.4","42.4"
"1501121707","27.4","42.4"
"1501122007","27.4","42.4"
"1501122308","27.4","42.4"
"1501122609","27.4","42.4"
"1501122910","27.5","42.5"
"1501123210","27.4","42.5"
"1501123511","27.5","42.5"
"1501123812","27.5","42.5"
"1501124112","27.5","42.6"
"1501124413","27.5","42.6"
"1501124713","27.5","42.5"
"1501125014","27.5","42.5"
"1501125314","27.5","42.5"
"1501125615","27.5","42.6"
"1501125915","27.5","42.6"
"1501126216","27.5","42.6"
"1501126517","27.6","42.6"
"1501126818","27.6","42.6"
"1501127119","27.5","42.6"
"1501127419","27.6","42.6"
"1501127720","27.6","42.5"
"1501128020","27.6","42.5"
"1501128321","27.6","42.4"
"1501128622","27.6","42.5"
"1501128923","27.6","42.4"
"1501129224","27.7","42.5"
"1501129525","27.6","42.4"
"1501129826","27.7","42.5"
"1501130126","27.7","42.5"
"1501130427","27.7","42.5"
"1501130728","27.7","42.5"
"1501131029","27.7","42.5"
"1501131329","27.7","42.5"
"1501131630","27.7","42.4"
"1501131931","27.7","42.4"
"1501132231","27.7","42.4"
"1501132532","27.7","42.4"
"1501132833","27.7","42.4"
"1501133133","27.8","42.4"
"1501133434","27.8","42.4"
"1501133735","27.8","42.4"
"1501134036","27.8","42.5"
"1501134337","27.7","42.4"
"1501134638","27.8","42.5"
"1501134938","27.8","42.5"
"1501135239","27.8","42.6"
"1501135539","27.8","42.5"
"1501135840","27.8","42.5"
"1501136141","27.9","42.4"
"1501136441","27.8","42.4"
"1501136742","27.9","42.5"
"1501137042","27.8","42.4"
"1501137343","27.9","42.4"
"1501137644","27.8","42.5"
"1501137945","27.9","42.5"
"1501138245","27.8","42.4"
"1501138546","27.8","42.4"
"1501138847","27.9","42.5"
"1501139149","27.8","42.4"
"1501139450","27.8","42.4"
"1501139751","27.9","42.4"
"1501140051","27.9","42.2"
"1501140352","28.0","42.2"
"1501140653","27.9","42.8"
"1501140954","28.0","42.8"
"1501141255","28.0","43.3"
"1501141555","28.0","44.0"
"1501141856","28.0","44.3"
"1501142156","28.0","44.3"
"1501142457","28.0","44.4"
"1501142758","28.0","44.5"
"1501143058","28.0","44.5"
"1501143359","28.0","44.4"
"1501143962","28.0","44.2"
"1501144262","28.0","44.2"
"1501144564","28.0","44.0"
"1501144865","27.9","44.0"
"1501145165","28.0","44.0"
"1501145466","27.9","43.9"
"1501145766","27.9","43.9"
"1501146067","27.9","43.8"
"1501146369","27.9","43.8"
"1501146669","27.9","43.8"
"1501146970","27.9","43.8"
"1501147271","27.9","43.7"
"1501147572","27.9","43.7"
"1501147873","27.8","43.7"
"1501148174","27.9","43.7"
"1501148474","27.9","43.7"
"1501148775","27.9","43.6"
"1501149075","27.9","43.6"
"1501149376","27.9","43.6"
"1501149676","27.9","43.6"
"1501149977","27.9","43.6"
"1501150278","27.9","43.5"
"1501150579","27.9","43.4"
"1501150880","27.9","43.5"
"1501151181","27.8","43.4"
"1501151482","27.9","43.4"
"1501151782","27.9","43.5"
"1501152083","27.9","43.4"
"1501152383","27.9","43.4"
"1501152684","27.9","43.3"
"1501152985","27.9","43.4"
"1501153285","27.9","43.3"
"1501153586","27.9","43.3"
"1501153886","27.9","43.3"
"1501154187","27.9","43.2"
"1501154487","27.9","43.2"
"1501154789","27.9","43.0"
"1501155090","27.9","43.1"
"1501155391","27.9","43.1"
"1501155691","27.9","43.0"
"1501155992","27.9","43.0"
"1501156293","27.9","43.0"
"1501156593","27.9","43.0"
"1501156894","27.9","42.9"
"1501157195","27.9","43.0"
"1501157495","27.9","43.0"
"1501157796","27.9","42.9"
"1501158097","27.9","42.9"
"1501158398","27.9","42.9"
"1501158698","27.9","42.9"
"1501158999","27.9","42.9"
"1501159299","27.9","42.8"
"1501159600","27.9","42.8"
"1501159902","27.9","42.8"
"1501160202","27.9","42.8"
"1501160503","27.9","42.8"
"1501160803","27.9","42.8"
"1501161104","27.9","42.9"
"1501161404","27.9","42.8"
"1501161706","27.9","42.8"
"1501162006","27.9","42.8"
"1501162307","27.9","42.8"
"1501162607","27.9","42.7"
"1501162908","28.0","42.7"
"1501163209","27.9","42.6"
"1501163510","27.9","42.6"
"1501163810","27.9","42.6"
"1501164111","27.9","42.7"
"1501164412","27.9","42.7"
"1501164713","27.9","42.6"
"1501165013","27.9","42.6"
"1501165314","28.0","42.6"
"1501165614","28.0","42.6"
"1501165915","28.0","42.6"
"1501166216","28.0","42.6"
"1501166517","28.0","42.6"
"1501166817","27.9","42.5"
"1501167118","28.0","42.6"
"1501167419","28.0","42.5"
"1501167719","27.9","42.4"
"1501168020","28.0","42.5"
"1501168322","27.9","42.4"
"1501168623","27.9","42.4"
"1501168924","27.9","42.4"
"1501169224","28.0","42.5"
"1501169525","28.0","42.4"
"1501169825","28.0","42.5"
"1501170126","28.0","42.4"
"1501170427","27.9","42.3"
"1501170728","28.0","42.4"
"1501171029","28.0","42.4"
"1501171329","28.0","42.4"
"1501171630","27.9","41.4"
"1501171930","27.8","41.6"
"1501172231","27.8","41.5"
"1501172532","27.7","41.4"
"1501172833","27.6","41.2"
"1501173134","27.6","41.4"
"1501173435","27.5","41.3"
"1501173735","27.5","41.4"
"1501174036","27.6","41.6"
"1501174336","27.5","41.4"
"1501174637","27.5","41.5"
"1501174937","27.5","41.4"
"1501175238","27.5","41.5"
"1501175539","27.5","41.6"
"1501175839","27.5","41.6"
"1501176140","27.5","41.6"
"1501176440","27.5","41.5"
"1501176741","27.5","41.5"
"1501177041","27.4","41.6"
"1501177342","27.4","41.8"
"1501177643","27.3","42.1"
"1501177943","27.3","42.0"
"1501178244","27.3","42.1"
"1501178545","27.4","42.1"
"1501178845","27.4","42.1"
"1501179146","27.4","42.1"
"1501179446","27.4","42.0"
"1501179747","27.3","41.9"
"1501180047","27.3","42.0"
"1501180348","27.3","42.0"
"1501180648","27.3","42.0"
"1501180950","27.1","41.9"
"1501181252","27.1","41.8"
"1501181552","27.1","41.8"
"1501181853","27.0","41.8"
"1501182154","27.1","41.9"
"1501182454","27.0","41.9"
"1501182755","27.0","41.9"
"1501183055","26.9","42.0"
"1501183356","26.9","42.1"
"1501183657","26.9","42.1"
"1501183957","26.9","42.2"
"1501184258","27.0","42.3"
"1501184559","27.2","42.3"
"1501184859","27.2","42.2"
"1501185160","27.3","42.2"
"1501185461","27.3","42.1"
"1501185762","27.4","42.1"
"1501186062","27.4","42.1"
"1501186365","27.5","42.2"
"1501186665","27.5","42.2"
"1501186966","27.5","42.1"
"1501187267","27.5","42.1"
"1501187567","27.5","42.2"
"1501187868","27.6","42.1"
"1501188169","27.5","42.1"
"1501188470","27.6","42.2"
"1501188770","27.6","42.2"
"1501189071","27.6","42.2"
"1501189372","27.6","42.2"
"1501189673","27.6","42.2"
"1501189974","27.6","42.1"
"1501190275","27.7","42.2"
"1501190575","27.7","42.0"
"1501190877","27.8","42.1"
"1501191177","27.7","42.0"
"1501191478","27.8","42.0"
"1501191779","27.8","42.1"
"1501192079","27.7","42.0"
"1501192380","27.8","42.1"
"1501192681","27.8","42.1"
"1501192982","27.8","42.1"
"1501193283","27.8","42.0"
"1501193584","27.8","42.0"
"1501193885","27.8","42.1"
"1501194185","27.8","42.0"
"1501194486","27.8","42.1"
"1501194786","27.8","42.2"
"1501195087","27.8","42.1"
"1501195387","27.8","42.1"
"1501195688","27.8","42.0"
"1501195989","27.8","42.1"
"1501196289","27.8","42.1"
"1501196590","27.8","42.1"
"1501196891","27.8","42.1"
"1501197191","27.8","42.1"
"1501197492","27.8","42.1"
"1501197793","27.8","42.0"
"1501198095","27.9","42.1"
"1501198395","27.8","42.0"
"1501198696","27.8","42.1"
"1501198996","27.8","42.0"
"1501199298","27.8","42.0"
"1501199599","27.9","42.1"
"1501199899","27.8","42.1"
"1501200200","27.8","42.0"
"1501200501","27.8","42.0"
"1501200802","27.8","42.1"
"1501201102","27.8","42.1"
"1501201403","27.8","42.1"
"1501201704","27.8","42.1"
"1501202004","27.8","42.1"
"1501202305","27.8","42.1"
"1501202605","27.8","42.1"
"1501202906","27.8","42.3"
"1501203208","27.7","42.3"
"1501203508","27.7","42.2"
"1501203810","27.7","42.2"
"1501204111","27.7","42.4"
"1501204412","27.7","42.3"
"1501204712","27.7","42.4"
"1501205013","27.7","42.5"
"1501205313","27.7","42.5"
"1501205614","27.7","42.5"
"1501205914","27.7","42.5"
"1501206216","27.7","42.5"
"1501206516","27.7","42.5"
"1501206817","27.7","42.5"
"1501207118","27.7","42.5"
"1501207418","27.7","42.5"
"1501207719","27.7","42.5"
"1501208019","27.7","42.5"
"1501208320","27.7","42.5"
"1501208621","27.7","42.7"
"1501208921","27.7","42.7"
"1501209222","27.7","42.7"
"1501209523","27.7","42.7"
"1501209824","27.7","42.7"
"1501210124","27.7","42.7"
"1501210425","27.7","42.7"
"1501210726","27.7","42.9"
"1501211026","27.6","42.8"
"1501211327","27.7","42.9"
"1501211628","27.6","42.8"
"1501211928","27.7","42.9"
"1501212230","27.6","43.1"
"1501212531","27.6","43.0"
"1501212831","27.7","43.0"
"1501213132","27.7","43.1"
"1501213432","27.7","43.1"
"1501213733","27.7","43.2"
"1501214034","27.6","43.0"
"1501214335","27.6","43.1"
"1501214636","27.6","43.1"
"1501214937","27.6","43.1"
"1501215238","27.6","43.1"
"1501215538","27.6","43.1"
"1501215839","27.6","43.2"
"1501216140","27.6","43.2"
"1501216440","27.6","43.2"
"1501216741","27.6","43.2"
"1501217042","27.6","43.2"
"1501217342","27.6","43.2"
"1501217643","27.7","43.3"
"1501217944","27.6","43.2"
"1501218244","27.6","43.2"
"1501218545","27.6","43.3"
"1501218846","27.6","43.2"
"1501219146","27.6","43.2"
"1501219447","27.6","43.3"
"1501219748","27.6","43.2"
"1501220048","27.6","43.2"
"1501220349","27.7","43.3"
"1501220650","27.7","43.3"
"1501220951","27.7","43.3"
"1501221251","27.7","43.2"
"1501221552","27.8","43.2"
"1501221853","27.8","43.2"
"1501222153","27.8","43.2"
"1501222454","27.8","43.2"
"1501222755","27.8","43.2"
"1501223056","27.8","43.2"
"1501223357","27.8","43.2"
"1501223657","27.8","43.2"
"1501223958","27.8","43.2"
"1501224259","27.8","44.1"
"1501224559","27.8","44.1"
"1501224860","27.9","43.9"
"1501225161","27.9","44.1"
"1501225462","27.9","44.1"
"1501225762","28.0","44.3"
"1501226063","27.9","44.4"
"1501226363","28.0","44.5"
"1501226664","28.0","44.5"
"1501226965","28.0","44.6"
"1501227265","28.0","44.7"
"1501227566","28.0","44.7"
"1501227866","28.0","44.6"
"1501228167","28.1","44.7"
"1501228468","28.1","44.8"
"1501228769","28.1","44.7"
"1501229070","28.1","44.6"
"1501229372","28.1","44.6"
"1501229672","28.1","44.6"
"1501229973","28.1","44.6"
"1501230273","28.1","44.6"
"1501230574","28.1","44.5"
"1501230875","28.1","44.5"
"1501231477","28.1","44.5"
"1501231778","28.2","44.6"
"1501232079","28.2","44.6"
"1501232380","28.2","44.6"
"1501232680","28.2","44.6"
"1501232981","28.2","44.5"
"1501233282","28.2","44.6"
"1501233583","28.2","44.6"
"1501233883","28.2","44.6"
